source_id,fileId,fileId_short,x,y,width,height,initial_subregion,initial_region,combined_pass,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-001,66dd53e7f8673b6d6f12253f7d5253dadfef5fb8,66dd53e7f8,6000.816,3184.357,982.0,432.0,R01A-base-middleware-auth-service-handlers,R01,P01-R01-base-auth-and-forwarding,L-009: useAuthenticationAuthenticationMiddleware | L-016: context.AuthenticateAsync andAuthentication Service | L-037: special handlers | L-038: HandleRequestAsync | L-017: Auth Scheme Provider,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-220,a916a32634df9f14fd8602e547c17ec8a8c035cb,a916a32634,25736.196,9462.632,681.0,271.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-102: OnCheckSlidingExp | L-101: OnRedirectToReturnUrl | L-100: OnRedirectToLogOut | L-099: OnRedirectToAccDenied (Forbid) | L-095: can write to response,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-221,637c87412d76b42ea08f3d37f05991eea5361095,637c87412d,25710.908,9860.616,894.0,292.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-102: OnCheckSlidingExp | L-101: OnRedirectToReturnUrl | L-100: OnRedirectToLogOut | L-095: can write to response | L-099: OnRedirectToAccDenied (Forbid),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-222,525f6c9fe531f5eac9145c511d4b64be296643cf,525f6c9fe5,25726.256,10156.495,953.0,396.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-102: OnCheckSlidingExp | L-101: OnRedirectToReturnUrl | L-100: OnRedirectToLogOut | L-095: can write to response | L-099: OnRedirectToAccDenied (Forbid),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-223,cc4b48a378b1671354225bd6ee75470aef19348c,cc4b48a378,28183.855,2205.319,1965.0,305.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-096: OnsigningIn | L-097: OnSignedIn | L-103: ONValidatePrincipal | L-110: Cookie | L-108: signingInContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-224,e92b03f8df0741583f36fffc93315e36a6495eec,e92b03f8df,28170.64,2578.059,1130.0,395.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-097: OnSignedIn | L-096: OnsigningIn | L-103: ONValidatePrincipal | L-110: Cookie | L-107: signedInContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-225,c743ed1ec7dcd4400697e533fe6870ae768bcec6,c743ed1ec7,28144.721,3032.66,2176.0,470.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-097: OnSignedIn | L-103: ONValidatePrincipal | L-096: OnsigningIn | L-110: Cookie | L-104: OnSignigOut,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-226,e39b4fa17f10fe652e3d6728f9d05a6dd1e77698,e39b4fa17f,28099.604,3581.412,3181.0,465.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-097: OnSignedIn | L-103: ONValidatePrincipal | L-096: OnsigningIn | L-104: OnSignigOut | L-098: OnRedirectToLogin (Challenge),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-227,7a1b9373f525f4b03df80ce57aa8d423aca28ef3,7a1b9373f5,28043.009,4097.149,2070.0,451.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-103: ONValidatePrincipal | L-097: OnSignedIn | L-104: OnSignigOut | L-096: OnsigningIn | L-098: OnRedirectToLogin (Challenge),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-228,f02742497a7d6c962f4ed4f6ccf087d4040fc034,f02742497a,28032.062,4625.206,2125.0,507.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-103: ONValidatePrincipal | L-104: OnSignigOut | L-097: OnSignedIn | L-098: OnRedirectToLogin (Challenge) | L-096: OnsigningIn,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-229,e80bd19c3ab0ddf89882861255771c0ed31ec08e,e80bd19c3a,28077.738,5131.889,1944.0,419.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-104: OnSignigOut | L-103: ONValidatePrincipal | L-098: OnRedirectToLogin (Challenge) | L-097: OnSignedIn | L-099: OnRedirectToAccDenied (Forbid),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-230,64067c2e79da35034c60f9e6af306d8183168081,64067c2e79,28061.624,5655.743,2074.0,488.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-104: OnSignigOut | L-098: OnRedirectToLogin (Challenge) | L-103: ONValidatePrincipal | L-099: OnRedirectToAccDenied (Forbid) | L-097: OnSignedIn,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-231,c764fdf6aa5b4314ddbf9915528512e5ff8db3ae,c764fdf6aa,24191.723,7246.775,652.0,171.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-087: cookieredirectcontext | L-098: OnRedirectToLogin (Challenge) | L-105: SingingOutContext | L-099: OnRedirectToAccDenied (Forbid) | L-095: can write to response,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-232,4242f3f505ab08a1446bb471e1cf2bfbe18c820f,4242f3f505,24065.056,7478.942,917.0,441.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-087: cookieredirectcontext | L-099: OnRedirectToAccDenied (Forbid) | L-095: can write to response | L-098: OnRedirectToLogin (Challenge) | L-100: OnRedirectToLogOut,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-233,481694712afaaf225db86bacab7606cd038349fb,481694712a,24067.39,7957.942,931.0,435.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-095: can write to response | L-099: OnRedirectToAccDenied (Forbid) | L-087: cookieredirectcontext | L-100: OnRedirectToLogOut | L-098: OnRedirectToLogin (Challenge),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-234,bcd847a957c176d4f41d4d7c01907707d929d12f,bcd847a957,24072.842,8395.619,912.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-095: can write to response | L-100: OnRedirectToLogOut | L-099: OnRedirectToAccDenied (Forbid) | L-101: OnRedirectToReturnUrl | L-088: cookieslidingexpiration,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-235,12de44bdb5f15d7460e6c121239f67b780c348b8,12de44bdb5,24474.778,9066.946,1009.0,324.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-095: can write to response | L-101: OnRedirectToReturnUrl | L-100: OnRedirectToLogOut | L-102: OnCheckSlidingExp | L-099: OnRedirectToAccDenied (Forbid),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-236,2a2d648f9cc7186ef57c83270532efd9d3efdfab,2a2d648f9c,23479.603,9731.084,1008.0,292.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-088: cookieslidingexpiration | L-095: can write to response | L-102: OnCheckSlidingExp | L-101: OnRedirectToReturnUrl | L-100: OnRedirectToLogOut,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-237,d3b5d1e47043dd35d92135d9241acc10f9dedaa4,d3b5d1e470,23515.497,10049.261,790.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-088: cookieslidingexpiration | L-095: can write to response | L-102: OnCheckSlidingExp | L-089: Based on real user activity | L-101: OnRedirectToReturnUrl,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-238,ed0ef122243ff7ce109db9d697686531b386cfc9,ed0ef12224,24348.63,1220.648,773.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-109: summary | L-108: signingInContext | L-110: Cookie | L-096: OnsigningIn | L-107: signedInContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-239,3bda418a402e6c98f3a78365f0cf7ced1c377c37,3bda418a40,24351.964,2176.42,638.0,375.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-108: signingInContext | L-107: signedInContext | L-096: OnsigningIn | L-109: summary | L-097: OnSignedIn,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-240,6fad455082f1147c1e12a856ad705800bcf935bb,6fad455082,24358.423,2562.595,794.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-107: signedInContext | L-108: signingInContext | L-097: OnSignedIn | L-096: OnsigningIn | L-106: ValidatePrincipalContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-241,fc68bd97b0e882a4e578f604f8c6bd0d7cc8fe85,fc68bd97b0,24380.563,3345.418,453.0,210.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-107: signedInContext | L-106: ValidatePrincipalContext | L-097: OnSignedIn | L-103: ONValidatePrincipal | L-108: signingInContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-242,d26be3d13cde86d8465b736c4b97207ff0fd590e,d26be3d13c,24376.815,3562.595,844.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-106: ValidatePrincipalContext | L-107: signedInContext | L-103: ONValidatePrincipal | L-097: OnSignedIn | L-108: signingInContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-243,891453a09ad35c5004020544595cd898b304a195,891453a09a,24382.453,4382.595,689.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-106: ValidatePrincipalContext | L-103: ONValidatePrincipal | L-105: SingingOutContext | L-107: signedInContext | L-097: OnSignedIn,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-244,839d790f3963e0f1087bbd3d430aaf069e343b02,839d790f39,24392.341,4882.595,689.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-105: SingingOutContext | L-106: ValidatePrincipalContext | L-103: ONValidatePrincipal | L-104: OnSignigOut | L-107: signedInContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-245,1121cd6b62a31fc41223b790424283bd637ecdd1,1121cd6b62,24354.063,6144.084,486.0,96.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-105: SingingOutContext | L-087: cookieredirectcontext | L-104: OnSignigOut | L-098: OnRedirectToLogin (Challenge) | L-106: ValidatePrincipalContext,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-246,3f01c77018b30830e4d9cb9df98fbbd639c51559,3f01c77018,24373.396,6247.584,484.0,369.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-105: SingingOutContext | L-087: cookieredirectcontext | L-104: OnSignigOut | L-098: OnRedirectToLogin (Challenge) | L-099: OnRedirectToAccDenied (Forbid),processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-247,d2c4780205fa20bef62d6e9666051a1a3757c686,d2c4780205,22134.085,10186.968,840.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-089: Based on real user activity | L-090: based on allowrefresh | L-088: cookieslidingexpiration | L-091: based on ticket age/remaining tie | L-092: based on custom metadata,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-248,7c2071825e15230ba068b30c9e8bafdd6d9b6d61,7c2071825e,22138.293,10671.095,828.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-090: based on allowrefresh | L-091: based on ticket age/remaining tie | L-089: Based on real user activity | L-088: cookieslidingexpiration | L-092: based on custom metadata,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-249,706d879ae80acef8af04ffd96edba5c51f547fd5,706d879ae8,22120.556,11245.539,854.0,482.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-091: based on ticket age/remaining tie | L-090: based on allowrefresh | L-092: based on custom metadata | L-089: Based on real user activity | L-088: cookieslidingexpiration,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-250,6d0f3d4a5fc4486820879bcd25d845052a45c338,6d0f3d4a5f,22101.927,11858.695,925.0,456.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-091: based on ticket age/remaining tie | L-092: based on custom metadata | L-090: based on allowrefresh | L-093: based on request sensitivity | L-089: Based on real user activity,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-251,b3e8cfd51e739cefc0ba7cb6eb53c02f2f3919fa,b3e8cfd51e,22110.871,12259.529,936.0,481.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-092: based on custom metadata | L-091: based on ticket age/remaining tie | L-093: based on request sensitivity | L-090: based on allowrefresh | L-094: based on remember me,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
S-252,04e9fdc0018e5dbd128764275df9fdc4c794d685,04e9fdc001,22090.482,12846.918,979.0,324.0,R02B-cookie-events-sliding-redirects,R02,P02-R02-cookie-core-and-events,L-092: based on custom metadata | L-093: based on request sensitivity | L-091: based on ticket age/remaining tie | L-094: based on remember me | L-090: based on allowrefresh,processed-in-r02-v001,R02,yes-for-r02-v001-boundary,no-for-r02-v001,Included in R02 v001 after visual/semantic boundary review.,Included in R02 v001 after visual/semantic boundary review.
