source_id,image_use_id,fileId,fileId_short,x,y,x_center,y_center,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-341,IU-341,86f6c97ef9f9e9e6947d09346872c0bae0a97d60,86f6c97ef9,11887.563,28725.31,12346.063,28879.81,917,309,L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST? | L-097: pruning,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-342,IU-342,2256dc1fa326c613d18d137e3074edc0d7d95f27,2256dc1fa3,13211.951,28962.421,13659.951,29137.921,896,351,"L-094: hydrate/dehydrate options buster | L-092: persistqueryclientsave,subscribe,restore | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-343,IU-343,1bd326b2cab84f4a4fdc1ed52b3e248ec20d4449,1bd326b2ca,10596.436,29011.959,11005.436,29210.459,818,397,L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-344,IU-344,d3a05c5900d3d6b8eb8b6a1f49b097c58703903d,d3a05c5900,11881.729,29061.977,12372.729,29256.477,982,389,L-094: hydrate/dehydrate options buster | L-097: pruning | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-345,IU-345,180dcf4b32bc026f10202d404b9245fe81220415,180dcf4b32,5765.729,29144.051,6130.229,29307.551,729,327,"L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-346,IU-346,9ebc794e08dfe6b8716c10219e0af7c3d4740a73,9ebc794e08,14532.729,29190.477,15017.729,29401.477,970,422,"L-092: persistqueryclientsave,subscribe,restore | L-090: persist query client | L-089: persistqucl vs provider flows",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-347,IU-347,90d6081ffbce9623910c40e8321055a69848ec65,90d6081ffb,13215.451,29338.469,13643.951,29560.969,857,445,"L-094: hydrate/dehydrate options buster | L-092: persistqueryclientsave,subscribe,restore | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-348,IU-348,fadc3b95063bcfab2516bc74c3e28431f69b3198,fadc3b9506,10581.936,29420.626,11053.436,29605.126,943,369,L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-349,IU-349,8d02dc146245cd281a605ad52eab8d758a9fd70c,8d02dc1462,11888.396,29445.311,12244.396,29609.811,712,329,L-097: pruning | L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-350,IU-350,c68e2a8d43dd237074d00fd4bc6b8ee49594e4c7,c68e2a8d43,5757.324,29488.217,6168.324,29654.217,822,332,"L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-351,IU-351,68590cce0cbebd14df54067e55caabf6b2129421,68590cce0c,14521.896,29618.477,14999.396,29756.477,955,276,"L-092: persistqueryclientsave,subscribe,restore | L-090: persist query client | L-089: persistqucl vs provider flows",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-352,IU-352,9421dfc6507a79e4ac84cf732d249cacd139f595,9421dfc650,11861.562,29781.144,12311.062,29888.144,899,214,L-097: pruning | L-094: hydrate/dehydrate options buster | L-099: query.state,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-353,IU-353,bfdd0bf48edc4041dabfaf97778f28ebb3046995,bfdd0bf48e,13227.951,29795.421,13659.951,30033.921,864,477,"L-094: hydrate/dehydrate options buster | L-097: pruning | L-092: persistqueryclientsave,subscribe,restore",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-354,IU-354,0a82c038b6d411f9143aca0a965976c0354b90d4,0a82c038b6,5761.162,29832.109,6143.662,30073.109,765,482,"L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-355,IU-355,263a9816d7ec57c2e77df932143b21459a8b57c0,263a9816d7,11859.618,29994.477,12333.618,30186.477,948,384,L-097: pruning | L-094: hydrate/dehydrate options buster | L-099: query.state,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-356,IU-356,fbc855013884b79fcc4a33634ba5c8dec7835360,fbc8550138,10494.323,30036.414,10937.323,30277.414,886,482,L-097: pruning | L-099: query.state | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-357,IU-357,95626c5870a85028a43b0cfb4f482b91265301e3,95626c5870,13256.118,30307.255,13726.618,30407.255,941,200,L-094: hydrate/dehydrate options buster | L-097: pruning | L-099: query.state,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-358,IU-358,e1ac560b26f8417fb08842d23aa1c3f900b211c6,e1ac560b26,5745.252,30338.765,6139.752,30513.265,789,349,"L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-359,IU-359,56684bf11564f999d149adf587ff4b51aa4d42c4,56684bf115,11843.896,30388.644,12284.396,30618.144,881,459,L-097: pruning | L-099: query.state | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-360,IU-360,7c337054a4a7eabbf5661f156ec8bccf087f4e35,7c337054a4,10461.084,30528.414,10888.084,30769.414,854,482,L-097: pruning | L-099: query.state | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-361,IU-361,3071354b39fee7d7aa50289a1962b1c018f691d5,3071354b39,11845.858,30850.321,12240.858,31091.321,790,482,L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-362,IU-362,e22d38f4707497d7b0685419f4f5b09920190a51,e22d38f470,13291.533,30862.665,13701.533,31028.165,820,331,L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-363,IU-363,283c1bb2a3d7afa1c4e1e6cc860688b258752bd6,283c1bb2a3,5700.705,30897.884,6160.705,31080.884,920,366,"L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-364,IU-364,bca292ecfa608479ed7ee044ef7a2823ce230a49,bca292ecfa,10432.213,31018.422,10899.213,31221.422,934,406,L-099: query.state | L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-365,IU-365,e6b95e6f80e9f8c05d82aec626d4b3e7ad6b0714,e6b95e6f80,13271.396,31196.665,13697.896,31348.165,853,303,L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-366,IU-366,c74ee8553b15998c2da0cc020da6baf0057d55fe,c74ee8553b,5713.776,31273.551,6149.276,31427.551,871,308,"L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-367,IU-367,ac35ac2f4966cda433cd3ee4ea18a5fe65b1a1a5,ac35ac2f49,11804.468,31403.811,12265.968,31634.811,923,462,L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-368,IU-368,1ce1907fd2f0bbf27a0611a64740eea317a05fbc,1ce1907fd2,10406.602,31440.682,10868.102,31600.682,923,320,L-099: query.state | L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-369,IU-369,ea0f7aeaeab65708d1b9d778286e0d7bb6cf0ca0,ea0f7aeaea,13313.967,31534.685,13580.967,31718.185,534,367,L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-370,IU-370,d3572dccdb7b03bacfff2e910e823e8a55e879a9,d3572dccdb,5712.581,31594.839,6167.081,31835.839,909,482,"L-101: serial suspence not showing nested | L-098: enabled, what to do | L-084: suspence",unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-371,IU-371,66852e288e18ac231c376fc44bd2df2e35a57847,66852e288e,10381.491,31887.46,10876.991,32098.46,991,422,L-099: query.state | L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-372,IU-372,9593d49fdad4c5236633c221f0383aa5fb969b41,9593d49fda,11758.559,31889.098,12215.059,32073.598,913,369,L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
