source_id,image_use_id,region_id,region_name,fileId,fileId_short,x,y,x_pct,y_pct,width,height,rotation,nearest_label_ids,nearest_labels,transcription_status,opened_read,confidence,suggested_region_file
S-317,IU-317,R12,Offline persistence / hydration / pruning,96dab1df5e08f6f39c747e62cc7fcb870824b2f0,96dab1df5e,14525.299040413556,27726.987584409584,74.01,58.17,798.0,482.0,0.0,"L-092,L-090,L-089","L-092: persistqueryclientsave,subscribe,restore | L-090: persist query client | L-089: persistqucl vs provider flows",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-318,IU-318,R11,Websockets / suspense / enabled,57fab47856e35492a63b7bb02b6b08b9e5ef7df6,57fab47856,5781.371300429026,27748.40779515401,29.46,58.22,892.0,364.0,0.0,"L-084,L-098,L-081","L-084: suspence | L-098: enabled, what to do | L-081: when suspence is being shown",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-319,IU-319,R12,Offline persistence / hydration / pruning,3dfb2e84740124172e651c3f2eb2b8be9da15952,3dfb2e8474,13163.062216270457,27793.643834409584,67.07,58.31,876.0,279.0,0.0,"L-092,L-094,L-093","L-092: persistqueryclientsave,subscribe,restore | L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-320,IU-320,R12,Offline persistence / hydration / pruning,921a92e2c63ff66e10fb3ed863558abd73cea6d2,921a92e2c6,9125.669828416472,27833.6592327825,46.5,58.39,770.0,315.0,0.0,"L-096,L-095,L-097",L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-095: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-097: pruning,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-321,IU-321,R11,Websockets / suspense / enabled,05e742e80806dac47685e7192fa7cae040ec101a,05e742e808,2767.2131520419043,27915.01560820888,14.1,58.56,572.0,256.0,0.0,"L-082,L-081,L-098","L-082: websockets | L-081: when suspence is being shown | L-098: enabled, what to do",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-322,IU-322,R12,Offline persistence / hydration / pruning,764ec95080eb9f47edf484be01e4e91bddc7c024,764ec95080,16867.436571182974,28059.40178809196,85.95,58.87,745.0,482.0,0.0,"L-089,L-090,L-092","L-089: persistqucl vs provider flows | L-090: persist query client | L-092: persistqueryclientsave,subscribe,restore",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-323,IU-323,R12,Offline persistence / hydration / pruning,d360a7d007afd71aee593e96a2cb92b4e25cd118,d360a7d007,15651.94076811141,28073.02267006845,79.75,58.9,632.0,64.0,0.0,"L-090,L-089,L-092","L-090: persist query client | L-089: persistqucl vs provider flows | L-092: persistqueryclientsave,subscribe,restore",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-324,IU-324,R12,Offline persistence / hydration / pruning,1fd1c39efcd86c10e2260f1aada350ab07331c34,1fd1c39efc,13173.228933799752,28105.977193174236,67.12,58.97,899.0,201.0,0.0,"L-092,L-094,L-093","L-092: persistqueryclientsave,subscribe,restore | L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-325,IU-325,R12,Offline persistence / hydration / pruning,733425f1daaee1c69c957d13d5e40910569dcab9,733425f1da,15662.750955640484,28141.97755491545,79.81,59.04,866.0,482.0,0.0,"L-090,L-089,L-092","L-090: persist query client | L-089: persistqucl vs provider flows | L-092: persistqueryclientsave,subscribe,restore",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-326,IU-326,R12,Offline persistence / hydration / pruning,8fb60bf0f8807155901dae6e76fae8105e71c684,8fb60bf0f8,9107.003219878525,28158.968785656383,46.4,59.08,914.0,312.0,0.0,"L-096,L-095,L-097",L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-095: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-097: pruning,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-327,IU-327,R12,Offline persistence / hydration / pruning,40b7d5950d3994d6ab9479b8c152fd7be583c2b6,40b7d5950d,8088.728238268339,28176.1354615708,41.22,59.11,1007.0,331.0,0.0,"L-095,L-096,L-097",L-095: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-097: pruning,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-328,IU-328,R11,Websockets / suspense / enabled,f6f7e865e57f4d4a5a4dd2e004ffc5427c166766,f6f7e865e5,2784.879869571201,28204.68217315028,14.19,59.17,530.0,250.0,0.0,"L-082,L-098,L-081","L-082: websockets | L-098: enabled, what to do | L-081: when suspence is being shown",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-329,IU-329,R11,Websockets / suspense / enabled,74ba77c71124c87e7609fbbfa36c1eaae87396d2,74ba77c711,5778.65701471474,28210.93167733872,29.44,59.19,886.0,418.0,0.0,"L-098,L-084,L-081","L-098: enabled, what to do | L-084: suspence | L-081: when suspence is being shown",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-330,IU-330,R12,Offline persistence / hydration / pruning,cfb7f31c32b94f93c8114a7ae6ae9f2b09e36ac0,cfb7f31c32,14539.2924402188,28215.321019468174,74.08,59.2,784.0,482.0,0.0,"L-092,L-090,L-089","L-092: persistqueryclientsave,subscribe,restore | L-090: persist query client | L-089: persistqucl vs provider flows",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-331,IU-331,R12,Offline persistence / hydration / pruning,679e04b8999dde921cb83ed8a1639f320c870a73,679e04b899,11958.535391895086,28230.320943174236,60.93,59.23,792.0,482.0,0.0,"L-094,L-093,L-091",L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST? | L-091: !!!,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-332,IU-332,R12,Offline persistence / hydration / pruning,690055da26dcee4aee30305b9b7bb739b8723b07,690055da26,13172.728933799752,28311.477269468174,67.12,59.4,940.0,290.0,0.0,"L-092,L-094,L-093","L-092: persistqueryclientsave,subscribe,restore | L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-333,IU-333,R11,Websockets / suspense / enabled,98945a566a37853b037b2ec7055602722ca86c29,98945a566a,2774.879869571201,28486.682249444228,14.14,59.76,700.0,296.0,0.0,"L-098,L-082,L-081","L-098: enabled, what to do | L-082: websockets | L-081: when suspence is being shown",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-334,IU-334,R12,Offline persistence / hydration / pruning,8fdcc18b67f59a74a7b6877ee5852c8176ad9ef9,8fdcc18b67,8094.031305562376,28531.63543382755,41.24,59.86,897.0,260.0,0.0,"L-095,L-096,L-097",L-095: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-097: pruning,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-335,IU-335,R12,Offline persistence / hydration / pruning,702382414de3eb4cddf35729b1a330a64ce982de,702382414d,16855.1023059754,28589.39139685661,85.88,59.98,896.0,309.0,0.0,"L-089,L-090,L-092","L-089: persistqucl vs provider flows | L-090: persist query client | L-092: persistqueryclientsave,subscribe,restore",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-336,IU-336,R12,Offline persistence / hydration / pruning,3089a183596b9802b2e678bff606c7b18e598010,3089a18359,13175.1178192978,28610.087908404537,67.13,60.02,911.0,293.0,0.0,"L-092,L-094,L-093","L-092: persistqueryclientsave,subscribe,restore | L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-337,IU-337,R12,Offline persistence / hydration / pruning,ea74e9dd7284aff882a41d9841cc1c18df891b42,ea74e9dd72,10577.102108747637,28679.95948129643,53.89,60.17,926.0,325.0,0.0,"L-096,L-097,L-094",L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-097: pruning | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-338,IU-338,R12,Offline persistence / hydration / pruning,9061540009d95c92032573a7ddf10c571dfac0ae,9061540009,15666.629012026917,28693.866595544525,79.83,60.2,713.0,482.0,0.0,"L-090,L-089,L-092","L-090: persist query client | L-089: persistqucl vs provider flows | L-092: persistqueryclientsave,subscribe,restore",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-339,IU-339,R12,Offline persistence / hydration / pruning,a23fad7b1ea767168741ed6f089c7102a0599461,a23fad7b1e,14542.328871667334,28703.654225644936,74.1,60.22,807.0,482.0,0.0,"L-092,L-090,L-089","L-092: persistqueryclientsave,subscribe,restore | L-090: persist query client | L-089: persistqucl vs provider flows",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-340,IU-340,R11,Websockets / suspense / enabled,752c806f657d92b9845ff9ef7771a5a459031a81,752c806f65,5766.062009134383,28723.1935966328,29.38,60.26,915.0,403.0,0.0,"L-098,L-084,L-101","L-098: enabled, what to do | L-084: suspence | L-101: serial suspence not showing nested",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-341,IU-341,R12,Offline persistence / hydration / pruning,86f6c97ef9f9e9e6947d09346872c0bae0a97d60,86f6c97ef9,11887.562521446236,28725.310475644936,60.57,60.26,917.0,309.0,0.0,"L-094,L-093,L-097",L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST? | L-097: pruning,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-342,IU-342,R12,Offline persistence / hydration / pruning,2256dc1fa326c613d18d137e3074edc0d7d95f27,2256dc1fa3,13211.951071250924,28962.42122139282,67.32,60.76,896.0,351.0,0.0,"L-094,L-092,L-093","L-094: hydrate/dehydrate options buster | L-092: persistqueryclientsave,subscribe,restore | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-343,IU-343,R12,Offline persistence / hydration / pruning,1bd326b2cab84f4a4fdc1ed52b3e248ec20d4449,1bd326b2ca,10596.435604841385,29011.95948129643,53.99,60.87,818.0,397.0,0.0,"L-097,L-096,L-094",L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-344,IU-344,R12,Offline persistence / hydration / pruning,d3a05c5900d3d6b8eb8b6a1f49b097c58703903d,d3a05c5900,11881.729162681588,29061.977116880287,60.54,60.97,982.0,389.0,0.0,"L-094,L-097,L-093",L-094: hydrate/dehydrate options buster | L-097: pruning | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-345,IU-345,R11,Websockets / suspense / enabled,180dcf4b32bc026f10202d404b9245fe81220415,180dcf4b32,5765.728617672328,29144.050739489947,29.38,61.14,729.0,327.0,0.0,"L-098,L-101,L-084","L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-346,IU-346,R12,Offline persistence / hydration / pruning,9ebc794e08dfe6b8716c10219e0af7c3d4740a73,9ebc794e08,14532.728933799752,29190.477193174236,74.05,61.24,970.0,422.0,0.0,"L-092,L-090,L-089","L-092: persistqueryclientsave,subscribe,restore | L-090: persist query client | L-089: persistqucl vs provider flows",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-347,IU-347,R12,Offline persistence / hydration / pruning,90d6081ffbce9623910c40e8321055a69848ec65,90d6081ffb,13215.451315391549,29338.46891600777,67.34,61.55,857.0,445.0,0.0,"L-094,L-092,L-093","L-094: hydrate/dehydrate options buster | L-092: persistqueryclientsave,subscribe,restore | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-348,IU-348,R12,Offline persistence / hydration / pruning,fadc3b95063bcfab2516bc74c3e28431f69b3198,fadc3b9506,10581.935604841385,29420.62647348393,53.92,61.72,943.0,369.0,0.0,"L-097,L-096,L-094",L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-349,IU-349,R12,Offline persistence / hydration / pruning,8d02dc146245cd281a605ad52eab8d758a9fd70c,8d02dc1462,11888.39580391694,29445.31055193888,60.58,61.78,712.0,329.0,0.0,"L-097,L-094,L-093",L-097: pruning | L-094: hydrate/dehydrate options buster | L-093: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST?,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-350,IU-350,R11,Websockets / suspense / enabled,c68e2a8d43dd237074d00fd4bc6b8ee49594e4c7,c68e2a8d43,5757.323797638846,29488.217435220977,29.34,61.87,822.0,332.0,0.0,"L-098,L-101,L-084","L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-351,IU-351,R12,Offline persistence / hydration / pruning,68590cce0cbebd14df54067e55caabf6b2129421,68590cce0c,14521.89580391694,29618.477193174236,73.99,62.14,955.0,276.0,0.0,"L-092,L-090,L-089","L-092: persistqueryclientsave,subscribe,restore | L-090: persist query client | L-089: persistqucl vs provider flows",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-352,IU-352,R12,Offline persistence / hydration / pruning,9421dfc6507a79e4ac84cf732d249cacd139f595,9421dfc650,11861.562368858346,29781.143834409584,60.44,62.48,899.0,214.0,0.0,"L-097,L-094,L-099",L-097: pruning | L-094: hydrate/dehydrate options buster | L-099: query.state,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-353,IU-353,R12,Offline persistence / hydration / pruning,bfdd0bf48edc4041dabfaf97778f28ebb3046995,bfdd0bf48e,13227.951071250924,29795.42128242797,67.4,62.51,864.0,477.0,0.0,"L-094,L-097,L-092","L-094: hydrate/dehydrate options buster | L-097: pruning | L-092: persistqueryclientsave,subscribe,restore",not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-354,IU-354,R11,Websockets / suspense / enabled,0a82c038b6d411f9143aca0a965976c0354b90d4,0a82c038b6,5761.162481909481,29832.108731607696,29.36,62.59,765.0,482.0,0.0,"L-098,L-101,L-084","L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-355,IU-355,R12,Offline persistence / hydration / pruning,263a9816d7ec57c2e77df932143b21459a8b57c0,263a9816d7,11859.618002403267,29994.477193174236,60.43,62.93,948.0,384.0,0.0,"L-097,L-094,L-099",L-097: pruning | L-094: hydrate/dehydrate options buster | L-099: query.state,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-356,IU-356,R12,Offline persistence / hydration / pruning,fbc855013884b79fcc4a33634ba5c8dec7835360,fbc8550138,10494.32323786286,30036.414315280806,53.47,63.02,886.0,482.0,0.0,"L-097,L-099,L-096",L-097: pruning | L-099: query.state | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-357,IU-357,R12,Offline persistence / hydration / pruning,95626c5870a85028a43b0cfb4f482b91265301e3,95626c5870,13256.1178192978,30307.254778521725,67.55,63.58,941.0,200.0,0.0,"L-094,L-097,L-099",L-094: hydrate/dehydrate options buster | L-097: pruning | L-099: query.state,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-358,IU-358,R11,Websockets / suspense / enabled,e1ac560b26f8417fb08842d23aa1c3f900b211c6,e1ac560b26,5745.252369067417,30338.76502520424,29.27,63.65,789.0,349.0,0.0,"L-098,L-101,L-084","L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-359,IU-359,R12,Offline persistence / hydration / pruning,56684bf11564f999d149adf587ff4b51aa4d42c4,56684bf115,11843.89580391694,30388.64391070353,60.35,63.75,881.0,459.0,0.0,"L-097,L-099,L-094",L-097: pruning | L-099: query.state | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-360,IU-360,R12,Offline persistence / hydration / pruning,7c337054a4a7eabbf5661f156ec8bccf087f4e35,7c337054a4,10461.083623680195,30528.41445769617,53.3,64.05,854.0,482.0,0.0,"L-097,L-099,L-096",L-097: pruning | L-099: query.state | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-361,IU-361,R12,Offline persistence / hydration / pruning,3071354b39fee7d7aa50289a1962b1c018f691d5,3071354b39,11845.857909338773,30850.320943174236,60.36,64.72,790.0,482.0,0.0,"L-099,L-097,L-094",L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-362,IU-362,R12,Offline persistence / hydration / pruning,e22d38f4707497d7b0685419f4f5b09920190a51,e22d38f470,13291.532848092924,30862.664657559384,67.73,64.75,820.0,331.0,0.0,"L-099,L-097,L-094",L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-363,IU-363,R11,Websockets / suspense / enabled,283c1bb2a3d7afa1c4e1e6cc860688b258752bd6,283c1bb2a3,5700.704691891078,30897.884043758924,29.05,64.82,920.0,366.0,0.0,"L-098,L-101,L-084","L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-364,IU-364,R12,Offline persistence / hydration / pruning,bca292ecfa608479ed7ee044ef7a2823ce230a49,bca292ecfa,10432.213355492426,31018.422480428373,53.16,65.08,934.0,406.0,0.0,"L-099,L-097,L-096",L-099: query.state | L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-365,IU-365,R12,Offline persistence / hydration / pruning,e6b95e6f80e9f8c05d82aec626d4b3e7ad6b0714,e6b95e6f80,13271.39648445656,31196.664768532395,67.62,65.45,853.0,303.0,0.0,"L-099,L-097,L-094",L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-366,IU-366,R11,Websockets / suspense / enabled,c74ee8553b15998c2da0cc020da6baf0057d55fe,c74ee8553b,5713.776120462508,31273.55065229687,29.11,65.61,871.0,308.0,0.0,"L-098,L-101,L-084","L-098: enabled, what to do | L-101: serial suspence not showing nested | L-084: suspence",not-transcribed,no,high,regions/R11-websockets-suspense-enabled.md
S-367,IU-367,R12,Offline persistence / hydration / pruning,ac35ac2f4966cda433cd3ee4ea18a5fe65b1a1a5,ac35ac2f49,11804.468120712829,31403.81061636488,60.15,65.88,923.0,462.0,0.0,"L-099,L-097,L-094",L-099: query.state | L-097: pruning | L-094: hydrate/dehydrate options buster,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
S-368,IU-368,R12,Offline persistence / hydration / pruning,1ce1907fd2f0bbf27a0611a64740eea317a05fbc,1ce1907fd2,10406.602210472896,31440.68175099044,53.03,65.96,923.0,320.0,0.0,"L-099,L-097,L-096",L-099: query.state | L-097: pruning | L-096: meta for dehydraton filtering to avoid overpopulaton of the store + acessing metha in queryfn,not-transcribed,no,high,regions/R12-offline-persistence-hydration-pruning.md
